,Booking ID,Status,Passenger status,Passengers,Actual Pickup Time,Actual Dropoff Time,pickup_index,pickup_name,pickup_district,pickup_latitude,pickup_longitude,index_dropoff,name_dropoff,district_dropoff,latitude_dropoff,longitude_dropoff,Pickup Hour,Pickup Day
3428,268681,Validated,Trip completed,2,2024-09-27 16:14:00,2024-09-27 16:25:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,7.0,"Haunstetten, Kuehlerstrasse",Haunstetten,49.016552,11.413603,16,4
3429,268462,Cancelled by driver,Cancelled,1,2024-09-27 16:15:00,2024-09-27 16:32:00,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,16,4
3430,267035,Cancelled by client,Cancelled,1,2024-09-27 16:13:00,2024-09-27 16:19:00,63.0,Biberbach,Gösselthal,49.058095,11.451557,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,16,4
3431,262030,Validated,Trip completed,1,2024-09-27 16:31:00,2024-09-27 16:51:00,4.0,"Kinding, Marktplatz",Kinding,49.000562,11.38279,47.0,Kirchbuch,Kirchbuch,48.965578,11.50951,16,4
3432,268373,Cancelled by client,Cancelled,1,2024-09-27 16:29:00,2024-09-27 17:00:00,4.0,"Kinding, Marktplatz",Kinding,49.000562,11.38279,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,16,4
3433,268482,Validated,Trip completed,1,2024-09-27 16:17:00,2024-09-27 16:42:00,4.0,"Kinding, Marktplatz",Kinding,49.000562,11.38279,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,16,4
3434,268241,Cancelled by client,Cancelled,1,2024-09-27 16:40:00,2024-09-27 17:20:00,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,16,4
3435,268538,Validated,Trip completed,1,2024-09-27 16:43:00,2024-09-27 17:10:00,38.0,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,2.0,"Enkering, Feuerwehrhaus",Enkering,48.993652,11.361228,16,4
3436,268604,Validated,Trip completed,1,2024-09-27 16:41:00,2024-09-27 17:16:00,57.0,"Leising, ABG Tagungszentrum",Kottingwörth,49.02628,11.503385,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,16,4
3437,263972,Cancelled by client,Cancelled,1,2024-09-27 16:50:00,2024-09-27 16:56:00,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,55.0,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,16,4
3438,267278,Cancelled by client,Cancelled,1,2024-09-27 16:59:00,2024-09-27 17:07:00,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,53.0,Amtmannsdorf,Amtmannsdorf,48.998413,11.530053,16,4
3439,268693,Validated,Trip completed,1,2024-09-27 16:57:00,2024-09-27 17:16:00,3.0,"Kinding, Beilngrieser Straße",Kinding,49.002445,11.390002,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,16,4
3440,263017,Cancelled by client,Cancelled,1,2024-09-27 17:21:00,2024-09-27 17:33:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,17,4
3441,265165,Validated,Trip completed,1,2024-09-27 17:09:00,2024-09-27 17:16:00,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,17,4
3442,264952,Validated,Trip completed,1,2024-09-27 17:18:00,2024-09-27 17:22:00,1.0,"Enkering, Maibaum",Enkering,48.992498,11.363953,4.0,"Kinding, Marktplatz",Kinding,49.000562,11.38279,17,4
3443,268772,Validated,Trip completed,1,2024-09-27 17:16:00,2024-09-27 17:23:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,3.0,"Kinding, Beilngrieser Straße",Kinding,49.002445,11.390002,17,4
3444,268450,Cancelled by client,Cancelled,1,2024-09-27 17:33:00,2024-09-27 17:42:00,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,9.0,"Unteremmendorf, Wendeschleife",Unteremmendorf,48.992112,11.434157,17,4
3445,267544,Validated,Trip completed,1,2024-09-27 17:34:00,2024-09-27 18:05:00,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,17,4
3446,268670,Validated,Trip completed,2,2024-09-27 17:34:00,2024-09-27 18:06:00,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,17,4
3447,268346,Cancelled by client,Cancelled,1,2024-09-27 17:50:00,2024-09-27 17:55:00,10.0,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,17,4
3448,268668,Validated,Trip completed,1,2024-09-27 18:01:00,2024-09-27 18:06:00,10.0,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,18,4
3449,268489,Validated,Trip completed,1,2024-09-27 18:05:00,2024-09-27 18:15:00,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,18,4
3450,256454,Cancelled by client,Cancelled,1,2024-09-27 18:15:00,2024-09-27 18:23:00,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,18,4
3451,264035,Cancelled by client,Cancelled,1,2024-09-27 18:15:00,2024-09-27 18:25:00,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,18,4
3452,268745,Validated,Trip completed,1,2024-09-27 18:07:00,2024-09-27 18:11:00,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,66.0,"Wiesenhofen, Kirche",Litterzhofen,49.043035,11.412738,18,4
3453,268336,Validated,Trip completed,1,2024-09-27 18:36:00,2024-09-27 18:48:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,18,4
3454,266913,Cancelled by client,Cancelled,1,2024-09-27 18:42:00,2024-09-27 18:53:00,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,18,4
3455,268788,Validated,Trip completed,1,2024-09-27 18:47:00,2024-09-27 18:58:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,41.0,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,18,4
3456,268792,Validated,Trip completed,1,2024-09-27 18:51:00,2024-09-27 19:05:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,18,4
3457,268757,Validated,Trip completed,1,2024-09-27 18:52:00,2024-09-27 18:57:00,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,9.0,"Unteremmendorf, Wendeschleife",Unteremmendorf,48.992112,11.434157,18,4
3458,268618,Validated,Trip completed,1,2024-09-27 19:03:00,2024-09-27 19:23:00,47.0,Kirchbuch,Kirchbuch,48.965578,11.50951,11.0,"Kratzmuehle, Seerestaurant",Pfraundorf,49.004607,11.447705,19,4
3459,266615,Validated,Trip completed,1,2024-09-27 19:17:00,2024-09-27 19:30:00,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,19,4
3460,268807,Cancelled by client,Cancelled,1,2024-09-27 19:22:00,2024-09-27 19:30:00,,,,,,55.0,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,19,4
3461,263018,Cancelled by client,Cancelled,1,2024-09-27 19:30:00,2024-09-27 19:49:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,19,4
3462,268786,Validated,Trip completed,1,2024-09-27 19:31:00,2024-09-27 19:35:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,10.0,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,19,4
3463,268347,Validated,Trip completed,1,2024-09-27 19:32:00,2024-09-27 19:35:00,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,10.0,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,19,4
3464,268014,Cancelled by client,Cancelled,2,2024-09-27 19:32:00,2024-09-27 19:55:00,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,50.0,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,19,4
3465,255973,Validated,Trip completed,1,2024-09-27 19:58:00,2024-09-27 20:11:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,22.0,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,19,4
3466,268575,Cancelled by client,Cancelled,1,2024-09-27 20:00:00,2024-09-27 20:09:00,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,66.0,"Wiesenhofen, Kirche",Litterzhofen,49.043035,11.412738,20,4
3467,268449,Cancelled by client,Cancelled,1,2024-09-27 20:04:00,2024-09-27 20:18:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,23.0,"Beilngries, An der Leitn",Beilngries,49.030037,11.484332,20,4
3468,268821,Validated,Trip completed,1,2024-09-27 20:12:00,2024-09-27 20:19:00,,,,,,55.0,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,20,4
3469,268357,Validated,Trip completed,1,2024-09-27 20:13:00,2024-09-27 20:25:00,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,3.0,"Kinding, Beilngrieser Straße",Kinding,49.002445,11.390002,20,4
3470,268703,Cancelled by client,Cancelled,1,2024-09-27 20:21:00,2024-09-27 20:31:00,,,,,,46.0,"Aschbuch, Waldsiedlung",Aschbuch,48.976207,11.491877,20,4
3471,268699,Cancelled by client,Cancelled,1,2024-09-27 20:23:00,2024-09-27 20:29:00,10.0,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,20,4
3472,264862,Cancelled by client,Cancelled,4,2024-09-27 20:38:00,2024-09-27 20:56:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,55.0,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,20,4
3473,267022,Cancelled by client,Cancelled,2,2024-09-27 20:38:00,2024-09-27 20:50:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,20,4
3474,268455,Cancelled by driver,Cancelled,1,2024-09-27 20:40:00,2024-09-27 21:05:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,37.0,"Paulushofen, Spielplatz",Paulushofen,49.013632,11.497563,20,4
3475,268423,Cancelled by driver,Cancelled,3,2024-09-27 20:47:00,2024-09-27 20:56:00,22.0,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,45.0,"Aschbuch, Lindenstraße",Aschbuch,48.978988,11.491803,20,4
3476,268701,Validated,Trip completed,1,2024-09-27 20:40:00,2024-09-27 20:45:00,10.0,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,20,4
3477,266210,Cancelled by client,Cancelled,6,2024-09-27 21:00:00,2024-09-27 21:09:00,22.0,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,45.0,"Aschbuch, Lindenstraße",Aschbuch,48.978988,11.491803,21,4
3478,268023,Validated,Trip completed,2,2024-09-27 20:58:00,2024-09-27 21:08:00,55.0,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,45.0,"Aschbuch, Lindenstraße",Aschbuch,48.978988,11.491803,20,4
3479,264658,Cancelled by driver,Cancelled,1,2024-09-27 21:24:00,2024-09-27 21:47:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,37.0,"Paulushofen, Spielplatz",Paulushofen,49.013632,11.497563,21,4
3480,264863,Cancelled by driver,Cancelled,4,2024-09-27 21:24:00,2024-09-27 21:43:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,55.0,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,21,4
3481,268829,Validated,Trip completed,1,2024-09-27 21:24:00,2024-09-27 21:36:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,21,4
3482,265889,Validated,Trip completed,1,2024-09-27 21:23:00,2024-09-27 21:32:00,38.0,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,50.0,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,21,4
3483,268015,Validated,Trip completed,2,2024-09-27 21:32:00,2024-09-27 22:05:00,50.0,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,21,4
3484,266482,Cancelled by driver,Cancelled,4,2024-09-27 21:55:00,2024-09-27 22:17:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,55.0,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,21,4
3485,268781,Cancelled by driver,Cancelled,1,2024-09-27 21:55:00,2024-09-27 22:08:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,21,4
3486,267546,Validated,Trip completed,1,2024-09-27 22:06:00,2024-09-27 22:22:00,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,22,4
3487,268625,Cancelled by client,Cancelled,1,2024-09-27 22:08:00,2024-09-27 22:28:00,35.0,"Beilngries, Freibad",Beilngries,49.027045,11.473085,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,22,4
3488,268646,Validated,Trip completed,1,2024-09-27 22:11:00,2024-09-27 22:22:00,35.0,"Beilngries, Freibad",Beilngries,49.027045,11.473085,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,22,4
3489,264955,Validated,Trip completed,1,2024-09-27 22:03:00,2024-09-27 22:06:00,4.0,"Kinding, Marktplatz",Kinding,49.000562,11.38279,1.0,"Enkering, Maibaum",Enkering,48.992498,11.363953,22,4
3490,268238,Validated,Trip completed,2,2024-09-27 22:28:00,2024-09-27 22:39:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,22,4
3491,268648,Validated,Trip completed,3,2024-09-27 22:28:00,2024-09-27 22:39:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,22,4
3492,264305,Cancelled by client,Cancelled,1,2024-09-28 08:02:00,2024-09-28 08:09:00,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,8,5
3493,268917,Validated,Trip completed,1,2024-09-28 08:09:00,2024-09-28 08:19:00,6.0,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,8,5
3494,268351,Cancelled by client,Cancelled,1,2024-09-28 08:26:00,2024-09-28 08:39:00,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,8,5
3495,268949,Validated,Trip completed,1,2024-09-28 08:18:00,2024-09-28 08:38:00,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,8,5
3496,268532,Cancelled by client,Cancelled,1,2024-09-28 08:19:00,2024-09-28 08:54:00,35.0,"Beilngries, Freibad",Beilngries,49.027045,11.473085,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,8,5
3497,268943,Cancelled by client,Cancelled,1,2024-09-28 08:22:00,2024-09-28 08:39:00,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,8,5
3498,268549,Validated,Trip completed,1,2024-09-28 08:23:00,2024-09-28 08:38:00,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,8,5
3499,268888,Cancelled by driver,Cancelled,1,2024-09-28 08:40:00,2024-09-28 08:49:00,3.0,"Kinding, Beilngrieser Straße",Kinding,49.002445,11.390002,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,8,5
3500,255862,Validated,Trip completed,1,2024-09-28 09:03:00,2024-09-28 09:17:00,50.0,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,9,5
3501,268698,Validated,Trip completed,1,2024-09-28 09:12:00,2024-09-28 09:50:00,68.0,"Kottingwoerth, Muehlleite",Kaldorf,49.015567,11.522882,4.0,"Kinding, Marktplatz",Kinding,49.000562,11.38279,9,5
3502,268823,Validated,Trip completed,3,2024-09-28 09:25:00,2024-09-28 09:31:00,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,9,5
3503,264956,Validated,Trip completed,1,2024-09-28 09:47:00,2024-09-28 09:50:00,1.0,"Enkering, Maibaum",Enkering,48.992498,11.363953,4.0,"Kinding, Marktplatz",Kinding,49.000562,11.38279,9,5
3504,268967,Validated,Trip completed,1,2024-09-28 10:00:00,2024-09-28 10:31:00,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,10,5
3505,268752,Validated,Trip completed,3,2024-09-28 10:12:00,2024-09-28 10:31:00,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,10,5
3506,265705,Cancelled by client,Cancelled,4,2024-09-28 10:27:00,2024-09-28 10:34:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,11.0,"Kratzmuehle, Seerestaurant",Pfraundorf,49.004607,11.447705,10,5
3507,268750,Cancelled by client,Cancelled,1,2024-09-28 10:32:00,2024-09-28 11:08:00,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,10,5
3508,264634,Validated,Trip completed,2,2024-09-28 10:43:00,2024-09-28 11:05:00,36.0,"Paulushofen, Am Haar",Paulushofen,49.013625,11.502735,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,10,5
3509,268706,Validated,Trip completed,1,2024-09-28 10:50:00,2024-09-28 11:05:00,22.0,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,10,5
3510,264535,Validated,Trip completed,2,2024-09-28 10:53:00,2024-09-28 11:05:00,25.0,"Beilngries, Ottmaringer Straße",Beilngries,49.038975,11.480128,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,10,5
3511,264537,Cancelled by driver,Cancelled,2,2024-09-28 10:56:00,2024-09-28 11:09:00,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,10,5
3512,268824,Validated,Trip completed,3,2024-09-28 11:21:00,2024-09-28 11:33:00,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,11,5
3513,268973,Validated,Trip completed,1,2024-09-28 11:24:00,2024-09-28 11:33:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,11,5
3514,268984,Validated,Trip completed,1,2024-09-28 11:24:00,2024-09-28 11:33:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,11,5
3515,266203,Validated,Trip completed,1,2024-09-28 11:30:00,2024-09-28 11:39:00,67.0,Kaldorf,Wiesenhofen,49.048472,11.431715,25.0,"Beilngries, Ottmaringer Straße",Beilngries,49.038975,11.480128,11,5
3516,268614,Validated,Trip completed,1,2024-09-28 11:51:00,2024-09-28 12:01:00,41.0,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,11,5
3517,268854,Validated,Trip completed,2,2024-09-28 12:06:00,2024-09-28 12:24:00,11.0,"Kratzmuehle, Seerestaurant",Pfraundorf,49.004607,11.447705,47.0,Kirchbuch,Kirchbuch,48.965578,11.50951,12,5
3518,268289,Validated,Trip completed,1,2024-09-28 12:16:00,2024-09-28 12:46:00,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,12,5
3519,268291,Validated,Trip completed,1,2024-09-28 12:16:00,2024-09-28 12:46:00,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,12,5
3520,268918,Validated,Trip completed,1,2024-09-28 12:24:00,2024-09-28 12:59:00,46.0,"Aschbuch, Waldsiedlung",Aschbuch,48.976207,11.491877,17.0,"Beilngries, Hirschberger straße",Beilngries,49.040293,11.464213,12,5
3521,265800,Cancelled by client,Cancelled,4,2024-09-28 12:25:00,2024-09-28 12:32:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,11.0,"Kratzmuehle, Seerestaurant",Pfraundorf,49.004607,11.447705,12,5
3522,268901,Cancelled by client,Cancelled,1,2024-09-28 12:37:00,2024-09-28 12:45:00,,,,,,24.0,"Beilngries, Gartenstraße",Beilngries,49.037288,11.476722,12,5
3523,266204,Validated,Trip completed,1,2024-09-28 12:45:00,2024-09-28 12:52:00,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,67.0,Kaldorf,Wiesenhofen,49.048472,11.431715,12,5
3524,269060,Validated,Trip completed,1,2024-09-28 12:41:00,2024-09-28 12:45:00,12.0,"Badanhausen, Fischerstraße",Badanhausen,49.017245,11.444688,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,12,5
3525,269058,Cancelled by client,Cancelled,1,2024-09-28 12:40:00,2024-09-28 12:45:00,12.0,"Badanhausen, Fischerstraße",Badanhausen,49.017245,11.444688,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,12,5
3526,267789,Validated,Trip completed,4,2024-09-28 13:02:00,2024-09-28 13:07:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,59.0,"Kevenhuell, Kirche",Leising,49.058008,11.516585,13,5
3527,265701,Cancelled by client,Cancelled,4,2024-09-28 13:00:00,2024-09-28 13:12:00,11.0,"Kratzmuehle, Seerestaurant",Pfraundorf,49.004607,11.447705,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,13,5
3528,268754,Validated,Trip completed,1,2024-09-28 13:19:00,2024-09-28 13:23:00,12.0,"Badanhausen, Fischerstraße",Badanhausen,49.017245,11.444688,,,,,,13,5
3529,268942,Cancelled by client,Cancelled,1,2024-09-28 13:15:00,2024-09-28 13:56:00,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,13,5
3530,269041,Cancelled by client,Cancelled,1,2024-09-28 13:15:00,2024-09-28 13:56:00,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,13,5
3531,265801,Cancelled by client,Cancelled,4,2024-09-28 13:19:00,2024-09-28 13:31:00,11.0,"Kratzmuehle, Seerestaurant",Pfraundorf,49.004607,11.447705,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,13,5
3532,268822,Cancelled by client,Cancelled,1,2024-09-28 13:24:00,2024-09-28 13:32:00,,,,,,24.0,"Beilngries, Gartenstraße",Beilngries,49.037288,11.476722,13,5
3533,268900,Cancelled by client,Cancelled,1,2024-09-28 13:26:00,2024-09-28 13:34:00,,,,,,24.0,"Beilngries, Gartenstraße",Beilngries,49.037288,11.476722,13,5
3534,269139,Validated,Trip completed,2,2024-09-28 13:27:00,2024-09-28 13:37:00,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,13,5
3535,257544,Validated,Trip completed,2,2024-09-28 13:55:00,2024-09-28 14:09:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,13,5
3536,268923,Validated,Trip completed,1,2024-09-28 13:55:00,2024-09-28 14:05:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,13,5
3537,268944,Cancelled by client,Cancelled,1,2024-09-28 13:55:00,2024-09-28 14:08:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,13,5
3538,269063,Cancelled by driver,Cancelled,1,2024-09-28 13:55:00,2024-09-28 14:07:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,13,5
3539,264306,Cancelled by client,Cancelled,1,2024-09-28 14:12:00,2024-09-28 14:19:00,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,14,5
3540,267790,Validated,Trip completed,2,2024-09-28 14:14:00,2024-09-28 14:45:00,59.0,"Kevenhuell, Kirche",Leising,49.058008,11.516585,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,14,5
